Governorate,Date,Year,Month,Weather_Code,Max_Temp,Min_Temp,Avg_Humidity,Source
South Sinai,2026-04-27,2026,4,0,19.5,9.6,42,Open-Meteo Historical Weather API
South Sinai,2026-04-28,2026,4,2,20.5,8.0,54,Open-Meteo Historical Weather API
South Sinai,2026-04-29,2026,4,0,22.7,10.4,41,Open-Meteo Historical Weather API
South Sinai,2026-04-30,2026,4,0,25.4,11.4,29,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-01,2026,4,61,23.1,16.5,71,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-02,2026,4,53,24.9,14.7,62,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-03,2026,4,3,27.3,12.3,36,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-04,2026,4,0,26.4,12.9,42,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-05,2026,4,1,27.9,12.1,48,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-06,2026,4,51,24.3,12.6,68,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-07,2026,4,61,22.8,13.2,66,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-08,2026,4,2,25.7,12.9,66,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-09,2026,4,3,27.1,12.1,61,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-10,2026,4,1,26.1,12.9,60,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-11,2026,4,3,25.8,13.7,70,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-12,2026,4,3,27.0,11.9,69,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-13,2026,4,0,27.8,12.4,67,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-14,2026,4,3,28.9,13.2,63,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-15,2026,4,3,32.9,16.2,53,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-16,2026,4,3,38.1,16.7,47,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-17,2026,4,2,30.9,21.7,30,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-18,2026,4,51,26.7,17.7,50,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-19,2026,4,1,26.3,14.8,67,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-20,2026,4,1,25.0,14.4,59,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-21,2026,4,1,25.8,14.6,57,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-22,2026,4,3,28.3,12.5,63,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-23,2026,4,0,30.2,12.6,55,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-24,2026,4,3,31.3,13.5,55,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-25,2026,4,3,34.5,15.9,49,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-26,2026,4,3,27.6,17.1,56,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-27,2026,4,51,26.0,16.0,62,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-28,2026,4,3,29.1,16.1,64,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-29,2026,4,3,29.0,15.0,67,Open-Meteo Historical Weather API
Kafr El Sheikh,2026-04-30,2026,4,3,29.6,15.1,66,Open-Meteo Historical Weather API
Matrouh,2026-04-01,2026,4,63,22.6,16.0,85,Open-Meteo Historical Weather API
Matrouh,2026-04-02,2026,4,0,21.2,12.7,54,Open-Meteo Historical Weather API
Matrouh,2026-04-03,2026,4,0,23.3,12.3,49,Open-Meteo Historical Weather API
Matrouh,2026-04-04,2026,4,0,21.7,11.1,52,Open-Meteo Historical Weather API
Matrouh,2026-04-05,2026,4,51,19.8,10.8,72,Open-Meteo Historical Weather API
Matrouh,2026-04-06,2026,4,51,21.1,12.1,76,Open-Meteo Historical Weather API
Matrouh,2026-04-07,2026,4,51,19.7,12.9,74,Open-Meteo Historical Weather API
Matrouh,2026-04-08,2026,4,1,21.4,13.7,71,Open-Meteo Historical Weather API
Matrouh,2026-04-09,2026,4,3,23.6,12.9,64,Open-Meteo Historical Weather API
Matrouh,2026-04-10,2026,4,0,22.9,13.1,69,Open-Meteo Historical Weather API
Matrouh,2026-04-11,2026,4,0,21.9,12.3,70,Open-Meteo Historical Weather API
Matrouh,2026-04-12,2026,4,0,22.8,9.5,68,Open-Meteo Historical Weather API
Matrouh,2026-04-13,2026,4,1,21.8,13.4,80,Open-Meteo Historical Weather API
Matrouh,2026-04-14,2026,4,3,23.2,14.1,75,Open-Meteo Historical Weather API
Matrouh,2026-04-15,2026,4,3,22.0,15.5,78,Open-Meteo Historical Weather API
Matrouh,2026-04-16,2026,4,51,23.7,14.3,76,Open-Meteo Historical Weather API
Matrouh,2026-04-17,2026,4,2,25.4,17.4,54,Open-Meteo Historical Weather API
Matrouh,2026-04-18,2026,4,51,21.7,16.1,72,Open-Meteo Historical Weather API
Matrouh,2026-04-19,2026,4,2,21.4,14.5,72,Open-Meteo Historical Weather API
Matrouh,2026-04-20,2026,4,0,21.0,14.5,67,Open-Meteo Historical Weather API
Matrouh,2026-04-21,2026,4,0,22.6,12.5,65,Open-Meteo Historical Weather API
Matrouh,2026-04-22,2026,4,0,27.2,12.0,51,Open-Meteo Historical Weather API
Matrouh,2026-04-23,2026,4,2,25.2,12.8,54,Open-Meteo Historical Weather API
Matrouh,2026-04-24,2026,4,3,26.3,17.2,49,Open-Meteo Historical Weather API
Matrouh,2026-04-25,2026,4,3,22.5,16.5,65,Open-Meteo Historical Weather API
Matrouh,2026-04-26,2026,4,51,21.8,14.8,64,Open-Meteo Historical Weather API
Matrouh,2026-04-27,2026,4,51,23.3,16.8,73,Open-Meteo Historical Weather API
Matrouh,2026-04-28,2026,4,0,22.4,14.6,72,Open-Meteo Historical Weather API
Matrouh,2026-04-29,2026,4,3,23.1,14.2,75,Open-Meteo Historical Weather API
Matrouh,2026-04-30,2026,4,1,23.9,12.3,62,Open-Meteo Historical Weather API
Luxor,2026-04-01,2026,4,3,40.8,22.6,28,Open-Meteo Historical Weather API
Luxor,2026-04-02,2026,4,53,36.8,23.7,32,Open-Meteo Historical Weather API
Luxor,2026-04-03,2026,4,61,30.7,19.7,45,Open-Meteo Historical Weather API
Luxor,2026-04-04,2026,4,3,30.4,19.8,17,Open-Meteo Historical Weather API
Luxor,2026-04-05,2026,4,3,30.4,17.4,18,Open-Meteo Historical Weather API
Luxor,2026-04-06,2026,4,3,32.0,16.8,17,Open-Meteo Historical Weather API
Luxor,2026-04-07,2026,4,3,32.1,16.1,22,Open-Meteo Historical Weather API
Luxor,2026-04-08,2026,4,0,28.3,17.3,28,Open-Meteo Historical Weather API
Luxor,2026-04-09,2026,4,0,28.8,15.1,27,Open-Meteo Historical Weather API
Luxor,2026-04-10,2026,4,0,30.5,14.2,21,Open-Meteo Historical Weather API
Luxor,2026-04-11,2026,4,0,31.1,14.7,24,Open-Meteo Historical Weather API
Luxor,2026-04-12,2026,4,0,31.4,14.8,21,Open-Meteo Historical Weather API
Luxor,2026-04-13,2026,4,0,32.3,16.4,22,Open-Meteo Historical Weather API
Luxor,2026-04-14,2026,4,2,35.3,17.1,20,Open-Meteo Historical Weather API
Luxor,2026-04-15,2026,4,3,36.5,21.1,17,Open-Meteo Historical Weather API
Luxor,2026-04-16,2026,4,0,38.3,20.7,34,Open-Meteo Historical Weather API
Luxor,2026-04-17,2026,4,2,36.6,22.1,30,Open-Meteo Historical Weather API
Luxor,2026-04-18,2026,4,3,33.1,23.5,21,Open-Meteo Historical Weather API
Luxor,2026-04-19,2026,4,51,32.7,21.9,25,Open-Meteo Historical Weather API
Luxor,2026-04-20,2026,4,0,32.3,20.0,23,Open-Meteo Historical Weather API
Luxor,2026-04-21,2026,4,1,30.1,18.1,20,Open-Meteo Historical Weather API
Luxor,2026-04-22,2026,4,2,32.6,15.9,21,Open-Meteo Historical Weather API
Luxor,2026-04-23,2026,4,3,34.5,17.4,13,Open-Meteo Historical Weather API
Luxor,2026-04-24,2026,4,3,35.7,19.4,11,Open-Meteo Historical Weather API
Luxor,2026-04-25,2026,4,0,36.1,19.9,13,Open-Meteo Historical Weather API
Luxor,2026-04-26,2026,4,0,36.0,20.8,18,Open-Meteo Historical Weather API
Luxor,2026-04-27,2026,4,0,30.5,17.9,26,Open-Meteo Historical Weather API
Luxor,2026-04-28,2026,4,0,31.6,17.9,29,Open-Meteo Historical Weather API
Luxor,2026-04-29,2026,4,0,33.8,19.6,22,Open-Meteo Historical Weather API
Luxor,2026-04-30,2026,4,3,34.8,19.5,19,Open-Meteo Historical Weather API
Qena,2026-04-01,2026,4,3,39.7,22.6,28,Open-Meteo Historical Weather API
Qena,2026-04-02,2026,4,53,36.4,24.7,33,Open-Meteo Historical Weather API
Qena,2026-04-03,2026,4,51,31.1,21.2,34,Open-Meteo Historical Weather API
Qena,2026-04-04,2026,4,3,30.0,18.4,20,Open-Meteo Historical Weather API
Qena,2026-04-05,2026,4,3,29.7,18.0,20,Open-Meteo Historical Weather API
Qena,2026-04-06,2026,4,3,31.2,16.5,19,Open-Meteo Historical Weather API
Qena,2026-04-07,2026,4,3,31.3,15.0,27,Open-Meteo Historical Weather API
Qena,2026-04-08,2026,4,0,27.5,16.7,29,Open-Meteo Historical Weather API
Qena,2026-04-09,2026,4,2,28.4,13.8,29,Open-Meteo Historical Weather API
Qena,2026-04-10,2026,4,0,30.5,15.2,22,Open-Meteo Historical Weather API
Qena,2026-04-11,2026,4,0,30.8,16.1,22,Open-Meteo Historical Weather API
Qena,2026-04-12,2026,4,0,31.2,14.7,24,Open-Meteo Historical Weather API
Qena,2026-04-13,2026,4,0,31.7,15.9,21,Open-Meteo Historical Weather API
Qena,2026-04-14,2026,4,3,35.2,15.7,21,Open-Meteo Historical Weather API
Qena,2026-04-15,2026,4,3,36.4,19.2,20,Open-Meteo Historical Weather API
Qena,2026-04-16,2026,4,0,37.7,20.7,32,Open-Meteo Historical Weather API
Qena,2026-04-17,2026,4,2,36.8,22.8,29,Open-Meteo Historical Weather API
Qena,2026-04-18,2026,4,3,32.5,23.2,22,Open-Meteo Historical Weather API
Qena,2026-04-19,2026,4,3,32.6,20.3,28,Open-Meteo Historical Weather API
Qena,2026-04-20,2026,4,0,31.5,19.2,26,Open-Meteo Historical Weather API
Qena,2026-04-21,2026,4,2,30.0,17.6,22,Open-Meteo Historical Weather API
Qena,2026-04-22,2026,4,1,32.7,15.2,22,Open-Meteo Historical Weather API
Qena,2026-04-23,2026,4,3,34.4,16.5,16,Open-Meteo Historical Weather API
Qena,2026-04-24,2026,4,3,34.8,19.1,12,Open-Meteo Historical Weather API
Qena,2026-04-25,2026,4,0,35.8,18.0,17,Open-Meteo Historical Weather API
Qena,2026-04-26,2026,4,0,35.7,19.8,20,Open-Meteo Historical Weather API
Qena,2026-04-27,2026,4,0,29.9,17.9,28,Open-Meteo Historical Weather API
Qena,2026-04-28,2026,4,0,31.5,17.4,30,Open-Meteo Historical Weather API
Qena,2026-04-29,2026,4,0,33.7,18.4,23,Open-Meteo Historical Weather API
Qena,2026-04-30,2026,4,1,34.8,18.5,19,Open-Meteo Historical Weather API
North Sinai,2026-04-01,2026,4,61,28.1,15.1,66,Open-Meteo Historical Weather API
North Sinai,2026-04-02,2026,4,63,24.6,16.8,77,Open-Meteo Historical Weather API
North Sinai,2026-04-03,2026,4,3,22.7,15.1,54,Open-Meteo Historical Weather API
North Sinai,2026-04-04,2026,4,0,22.6,13.5,51,Open-Meteo Historical Weather API
North Sinai,2026-04-05,2026,4,0,22.2,12.7,54,Open-Meteo Historical Weather API
North Sinai,2026-04-06,2026,4,51,20.9,14.5,68,Open-Meteo Historical Weather API
North Sinai,2026-04-07,2026,4,53,19.5,12.6,74,Open-Meteo Historical Weather API
North Sinai,2026-04-08,2026,4,53,20.3,13.0,75,Open-Meteo Historical Weather API
North Sinai,2026-04-09,2026,4,3,23.3,12.4,66,Open-Meteo Historical Weather API
North Sinai,2026-04-10,2026,4,2,22.1,12.9,70,Open-Meteo Historical Weather API
North Sinai,2026-04-11,2026,4,3,21.0,12.3,75,Open-Meteo Historical Weather API
North Sinai,2026-04-12,2026,4,2,21.4,11.3,75,Open-Meteo Historical Weather API
North Sinai,2026-04-13,2026,4,2,22.8,12.1,74,Open-Meteo Historical Weather API
North Sinai,2026-04-14,2026,4,3,22.5,12.7,69,Open-Meteo Historical Weather API
North Sinai,2026-04-15,2026,4,3,28.1,14.7,62,Open-Meteo Historical Weather API
North Sinai,2026-04-16,2026,4,3,33.9,18.5,48,Open-Meteo Historical Weather API
North Sinai,2026-04-17,2026,4,3,29.7,19.2,53,Open-Meteo Historical Weather API
North Sinai,2026-04-18,2026,4,2,27.2,18.1,52,Open-Meteo Historical Weather API
North Sinai,2026-04-19,2026,4,1,23.4,15.4,71,Open-Meteo Historical Weather API
North Sinai,2026-04-20,2026,4,53,20.9,15.0,71,Open-Meteo Historical Weather API
North Sinai,2026-04-21,2026,4,3,21.0,13.1,66,Open-Meteo Historical Weather API
North Sinai,2026-04-22,2026,4,0,21.8,11.7,68,Open-Meteo Historical Weather API
North Sinai,2026-04-23,2026,4,2,23.0,12.1,73,Open-Meteo Historical Weather API
North Sinai,2026-04-24,2026,4,3,23.1,11.8,77,Open-Meteo Historical Weather API
North Sinai,2026-04-25,2026,4,3,24.4,15.6,76,Open-Meteo Historical Weather API
North Sinai,2026-04-26,2026,4,3,23.8,17.5,65,Open-Meteo Historical Weather API
North Sinai,2026-04-27,2026,4,53,21.5,14.8,78,Open-Meteo Historical Weather API
North Sinai,2026-04-28,2026,4,2,22.6,14.7,75,Open-Meteo Historical Weather API
North Sinai,2026-04-29,2026,4,3,23.9,14.4,79,Open-Meteo Historical Weather API
North Sinai,2026-04-30,2026,4,3,22.8,13.8,80,Open-Meteo Historical Weather API
Sohag,2026-04-01,2026,4,51,38.7,24.2,26,Open-Meteo Historical Weather API
Sohag,2026-04-02,2026,4,51,32.3,21.9,47,Open-Meteo Historical Weather API
Sohag,2026-04-03,2026,4,3,28.5,19.1,31,Open-Meteo Historical Weather API
Sohag,2026-04-04,2026,4,3,28.5,17.1,21,Open-Meteo Historical Weather API
Sohag,2026-04-05,2026,4,3,30.1,16.1,19,Open-Meteo Historical Weather API
Sohag,2026-04-06,2026,4,2,30.3,16.1,20,Open-Meteo Historical Weather API
Sohag,2026-04-07,2026,4,0,30.4,14.9,28,Open-Meteo Historical Weather API
Sohag,2026-04-08,2026,4,0,27.1,15.9,32,Open-Meteo Historical Weather API
Sohag,2026-04-09,2026,4,3,28.4,13.6,29,Open-Meteo Historical Weather API
Sohag,2026-04-10,2026,4,0,29.8,14.6,21,Open-Meteo Historical Weather API
Sohag,2026-04-11,2026,4,0,30.2,14.6,24,Open-Meteo Historical Weather API
Sohag,2026-04-12,2026,4,0,31.2,14.1,23,Open-Meteo Historical Weather API
Sohag,2026-04-13,2026,4,0,31.9,14.9,20,Open-Meteo Historical Weather API
Sohag,2026-04-14,2026,4,3,34.9,15.1,18,Open-Meteo Historical Weather API
Sohag,2026-04-15,2026,4,3,36.2,18.2,18,Open-Meteo Historical Weather API
Sohag,2026-04-16,2026,4,0,38.2,20.8,21,Open-Meteo Historical Weather API
Sohag,2026-04-17,2026,4,1,33.5,21.9,24,Open-Meteo Historical Weather API
Sohag,2026-04-18,2026,4,3,31.1,20.4,27,Open-Meteo Historical Weather API
Sohag,2026-04-19,2026,4,0,31.6,19.3,30,Open-Meteo Historical Weather API
Sohag,2026-04-20,2026,4,0,30.1,19.8,27,Open-Meteo Historical Weather API
Sohag,2026-04-21,2026,4,2,28.1,16.6,27,Open-Meteo Historical Weather API
Sohag,2026-04-22,2026,4,0,31.4,16.2,25,Open-Meteo Historical Weather API
Sohag,2026-04-23,2026,4,3,33.9,16.9,18,Open-Meteo Historical Weather API
Sohag,2026-04-24,2026,4,3,34.1,17.9,16,Open-Meteo Historical Weather API
Sohag,2026-04-25,2026,4,0,35.9,18.6,15,Open-Meteo Historical Weather API
Sohag,2026-04-26,2026,4,0,31.7,20.2,24,Open-Meteo Historical Weather API
Sohag,2026-04-27,2026,4,0,28.6,17.7,30,Open-Meteo Historical Weather API
Sohag,2026-04-28,2026,4,0,30.5,17.6,34,Open-Meteo Historical Weather API
Sohag,2026-04-29,2026,4,0,33.1,19.1,25,Open-Meteo Historical Weather API
Sohag,2026-04-30,2026,4,2,33.9,17.6,21,Open-Meteo Historical Weather API
